Brand,Model,Year,Category,Rating,displacement_cc,power_hp,torque_nm,engine_cyl,engine_stroke,Gearbox,bore_mm,stroke_mm,fuel_cap_lts,fuel_control,cooling,trans_type,dry_weight_kg,wheelbase_mm,seat_height_mm,front_tire,rear_tire,trevors_fav
Harley-Davidson,low rider,2020,Custom / Cruiser,3.6,1746,86,149,V2,Four-Stroke,6-Speed,100,111,18.9,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,287,1630,690,110/90-B19,180/70-B16,No
Harley-Davidson,pan america,2020,Prototype / Concept Model,NA,1250,145,122,V2,Four-Stroke,NA,NA,NA,NA,NA,Liquid,Chain,NA,NA,NA,NA,NA,No
Harley-Davidson,road glide,2020,Touring,3.6,1746,89,150,V2,Four-Stroke,6-Speed,100,111.1,22.71,NA,Oil & Air,Belt,372,1625,658,130/70-B19,180/65-B16,No
Harley-Davidson,road glide limited,2020,Touring,3.6,1868,89,165,V2,Four-Stroke,6-Speed,102,114.3,22.71,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Belt,398.7,1625,691,130/60-B19,180/55-B18,No
Harley-Davidson,road glide special,2020,Touring,3.6,1868,100,165,V2,Four-Stroke,6-Speed,102,114.3,22.71,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Belt,372,1625,695,130/60-B19,180/55-B18,No
Harley-Davidson,road king,2020,Touring,3.6,1746,89,150,V2,Four-Stroke,6-Speed,100,111.1,22.71,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,362,1625,705,130/80-B17,180/65-B16,No
Harley-Davidson,road king special,2020,Touring,3.6,1868,100,165,V2,Four-Stroke,6-Speed,102,114.3,22.71,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,355,1625,695,130/60-B19,180/55-B18,No
Harley-Davidson,roadster,2020,Naked Bike,NA,1202,67,103,V2,Four-Stroke,6-Speed,88.9,96.8,12.5,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,250,1505,785,120/70-R19,150/70-R18,Yes
Harley-Davidson,softail heritage classic 114,2020,Custom / Cruiser,3.6,1868,94,161,V2,Four-Stroke,6-Speed,102,114,18.9,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,316,1630,668,130/90-B16,150/80-B16,No
Harley-Davidson,softail low rider s,2020,Custom / Cruiser,3.5,1868.2,86,161,V2,Four-Stroke,6-Speed,102.1,114.3,18.9,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,294.8,1615,673,110/90-B19,180/70-B16,No
Harley-Davidson,softail slim,2020,Custom / Cruiser,3.5,1746,86,149,V2,Four-Stroke,6-Speed,100,111.1,18.9,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,291,1630,648,130/90-B16,150/80-B16,No
Harley-Davidson,sport glide,2020,Custom / Cruiser,3.2,1746,86,145,V2,Four-Stroke,6-Speed,100,111.1,18.93,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,304,1625,653,130/70-B18,180/70-B16,No
Harley-Davidson,sportster forty-eight,2020,Custom / Cruiser,NA,1202,65,99,V2,Four-Stroke,6-Speed,88.9,96.8,7.9,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,247,1495,665,130/90-B16,150/80-B16,No
Harley-Davidson,street 750,2020,Custom / Cruiser,3.2,749,58,60.3,V2,Four-Stroke,6-Speed,85,66,13.1,Single Overhead Cams (Sohc),Liquid,Belt,223,1534,653,100/80-R17,140/75-R15,No
Harley-Davidson,street bob,2020,Custom / Cruiser,3.5,1746,86,149,V2,Four-Stroke,6-Speed,100,111.1,13.2,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,286,1630,680,100/90-B19,150/80-b16,No
Harley-Davidson,street glide,2020,Touring,3.8,1746,89,150,V2,Four-Stroke,6-Speed,100,111,22.71,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Belt,361,1625,663,130/60-B19,180/55-B18,No
Harley-Davidson,street glide special,2020,Touring,3.8,1868,100,165,V2,Four-Stroke,6-Speed,102,114.3,22.7,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Belt,362,1625,691,130/60-B19,180/55-B18,No
Harley-Davidson,street rod,2020,Custom / Cruiser,NA,749,70,65,V2,Four-Stroke,6-Speed,85,66,13.25,Single Overhead Cams (Sohc),Liquid,Belt,229,1510,765,120/70-R17,160/60-R17,No
Harley-Davidson,superlow,2020,Custom / Cruiser,NA,883,52.3,74.6,V2,Four-Stroke,6-Speed,76.2,96.8,17,NA,Air,Belt,247,1500,648,120/70-ZR18,150/60-ZR17,No
Harley-Davidson,superlow 120t,2020,Touring,NA,1202,67,96,V2,Four-Stroke,6-Speed,88.9,96.8,17,NA,Air,Belt,264,1500,648,120/70-ZR18,150/60-ZR17,No
Harley-Davidson,tri glide ultra,2020,Touring,3.8,1868,100,164,V2,Four-Stroke,6-Speed,102,114.3,22.71,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,545.7,1670,735,MT90-B16,205/65-R15,No
Harley-Davidson,ultra limited,2020,Touring,3.2,1868,100,165,V2,Four-Stroke,6-Speed,102,114,22.71,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Belt,398,1625,699,130/70-B18,180/55-B18,No
Honda,africa twin,2020,Enduro / Offroad,3.3,1084,101,104,Twin,Four-Stroke,6-Speed,92,81.5,18.93,Single Overhead Cams (Sohc),Liquid,Chain,NA,1575,851,90/90-21,150/70-R18,No
Honda,africa twin adventure sports,2020,Enduro / Offroad,NA,1084,101,104,Twin,Four-Stroke,6-Speed,92,81.5,18.93,Single Overhead Cams (Sohc),Liquid,Chain,NA,1575,851,90/90-21,150/70-R18,Yes
Honda,ag-xr,2020,Enduro / Offroad,NA,184,NA,NA,Single Cylinder,Four-Stroke,5-Speed,61,63.1,12,Single Overhead Cams (Sohc),Air,Chain,NA,1369,823,2.75-21,3.00-16,No
Honda,aviator,2020,Scooter,NA,109,8,NA,Single Cylinder,Four-Stroke,NA,NA,NA,NA,Overhead Cams (Ohc),Air,NA,NA,1256,790,90/90-12,90/100-10,No
Honda,cb1000r,2020,Naked Bike,3.9,998,143,104,In-Line Four,Four-Stroke,6-Speed,76,56.5,16.28,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1445,830,120/70-ZR17,190/55-ZR17,No
Honda,cb1100 rs,2020,Allround,3.6,1140,88.5,91,In-Line Four,Four-Stroke,6-Speed,73.5,67.2,16.8,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Chain,NA,1485,795,120/70-R17,180/55-R17,No
Honda,cb125e,2020,Sport,NA,124.1,NA,NA,Single Cylinder,Four-Stroke,5-Speed,56.5,49.5,14,Overhead Cams (Ohc),Air,Chain,NA,1286,767,80/90-18,90/90-18,Yes
Honda,cb250f,2020,Sport,NA,249.6,NA,NA,Single Cylinder,Four-Stroke,NA,71,63,16.5,Single Overhead Cams (Sohc),Oil & Air,NA,135,1386,784,110/70-17,140/70-17,No
Honda,cb300r,2020,Naked Bike,NA,286,NA,NA,Single Cylinder,Four-Stroke,6-Speed,76,63,10.22,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1354,800,110/70-17,150/60-17,No
Honda,cb4x,2020,Prototype / Concept Model,NA,650,NA,NA,In-Line Four,Four-Stroke,NA,NA,NA,NA,NA,Liquid,Chain,NA,NA,NA,NA,NA,No
Honda,cb500x,2020,Sport,3.4,471,46.4,41.3,Twin,Four-Stroke,6-Speed,67,66.8,17.7,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1445,812,110/80-19,160/60-17,No
Honda,cb650r,2020,Naked Bike,3.3,649,93.9,64,In-Line Four,Four-Stroke,6-Speed,67,46,15.4,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1450,810,120/70-17,180/55-17,No
Honda,cbr1000rr-r fireblade,2020,Sport,NA,999,214,113,In-Line Four,Four-Stroke,6-Speed,81,48.5,16.1,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1455,831,120/70-ZR17,200/55-ZR17,No
Honda,cbr1000rr-r fireblade sp,2020,Sport,3,999,214,113,In-Line Four,Four-Stroke,6-Speed,81,48.5,16.1,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1455,831,120/70-ZR17,200/55-ZR17,No
Honda,cbr300r,2020,Sport,NA,286,34.9,22.9,Single Cylinder,Four-Stroke,6-Speed,76,63,12.87,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1379,780,110/70-17,140/70-17,No
Honda,cbr500r,2020,Sport,NA,471,46.9,43,Twin,Four-Stroke,6-Speed,67,66.8,17,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1410,785,120/70-R17,160/60-17,No
Honda,cbr600rr abs,2020,Sport,NA,599,118,66,In-Line Four,Four-Stroke,6-Speed,67,42.5,18,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1369,823,120/70-ZR17,180/55-ZR17,No
Honda,cbr650r,2020,Sport,3.3,649,85.8,63,In-Line Four,Four-Stroke,6-Speed,67,46,15.52,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1448,810,120/70-17,180/55-17,No
Honda,crf 50 f,2020,Enduro / Offroad,NA,49,NA,NA,Single Cylinder,Four-Stroke,3-Speed,39,41.4,2.64,Single Overhead Cams (Sohc),Air,Chain,NA,914,549,70/0-19,90/80-16,No
Honda,crf110f,2020,Enduro / Offroad,NA,109,7.2,8.9,Single Cylinder,Four-Stroke,4-Speed,50,55.6,3.79,Single Overhead Cams (Sohc),Air,Chain,NA,1064,658,70/100-14,80/100-12,No
Honda,crf125f,2020,Cross / Motocross,NA,124.9,8.9,10.2,Single Cylinder,Four-Stroke,4-Speed,52.4,57.9,3.79,Single Overhead Cams (Sohc),Air,Chain,NA,1219,739,70/100-17,90/100-14,No
Honda,crf125f big wheel,2020,Enduro / Offroad,3.3,124.9,NA,NA,Single Cylinder,Four-Stroke,4-Speed,52.4,57.9,3.79,Single Overhead Cams (Sohc),Air,Chain,NA,1255,785,70/100-19,90/100-16,No
Honda,crf150r,2020,Cross / Motocross,NA,149,23.5,14.1,Single Cylinder,Four-Stroke,5-Speed,66,43.7,4.2,Single Overhead Cams (Sohc),Liquid,Chain,NA,1260,833,70/100-17,90/100-14,No
Honda,crf230f,2020,Enduro / Offroad,3.4,249,NA,NA,Single Cylinder,Four-Stroke,5-Speed,71,63,6.06,Single Overhead Cams (Sohc),Air,Chain,NA,1420,884,80/100-21,100/100-18,No
Honda,crf250f,2020,Cross / Motocross,NA,249,NA,NA,Single Cylinder,Four-Stroke,5-Speed,71,63,7.19,Single Overhead Cams (Sohc),Liquid,Chain,NA,1420,884,80/100-21,100/100-118,No
Honda,crf250l,2020,Enduro / Offroad,3.4,249.6,22.8,22,Single Cylinder,Four-Stroke,6-Speed,76,55,7.95,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1445,874,3.00-21,120/80-18,No
Honda,crf250r,2020,Cross / Motocross,3.3,249,NA,NA,Single Cylinder,Four-Stroke,5-Speed,79,50.9,6.06,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1481,960,80/100-21,100/90-19,No
Honda,crf250rx,2020,Enduro / Offroad,NA,249,NA,NA,Single Cylinder,Four-Stroke,5-Speed,79,50.9,8.52,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1486,960,80/100-21,110/100-18,No
Honda,crf450l,2020,Cross / Motocross,NA,449,53,48,Single Cylinder,Four-Stroke,5-Speed,96,62.1,7.57,Single Overhead Cams (Sohc),Liquid,Chain,NA,1496,942,80/100-21,120/80-18,No
Honda,crf450r,2020,Cross / Motocross,NA,449.7,53,48,Single Cylinder,Four-Stroke,5-Speed,96,62.1,6.43,Single Overhead Cams (Sohc),Liquid,Chain,NA,1481,960,80/100-21,120/80-19,No
Honda,crf450rwe,2020,Cross / Motocross,NA,449.7,53,48,Single Cylinder,Four-Stroke,5-Speed,96,62.1,6.28,Single Overhead Cams (Sohc),Liquid,Chain,NA,1481,960,80/100-21,120/80-19,No
Honda,crf450rx,2020,Enduro / Offroad,NA,449,NA,NA,Single Cylinder,Four-Stroke,5-Speed,96,62,8.52,Single Overhead Cams (Sohc),Liquid,Chain,NA,1478,960,90/90-21,120/90-18,No
Honda,crf450x,2020,Enduro / Offroad,NA,449,44.5,41.3,Single Cylinder,Four-Stroke,6-Speed,96,62,7.61,Single Overhead Cams (Sohc),Liquid,Chain,NA,1481,950,80/100-21,110/100-18,No
Honda,crf50f,2020,Enduro / Offroad,NA,49,NA,NA,Single Cylinder,Four-Stroke,3-Speed,39,41.4,2.65,Single Overhead Cams (Sohc),Air,Chain,49.9,914,549,2.50-10,2.50-10,No
Honda,forza 300,2020,Scooter,3.4,279,24.8,27.2,Single Cylinder,Four-Stroke,Automatic,72,68.5,11.5,Single Overhead Cams (Sohc),Liquid,Belt,182,1510,780,120/70-15,140/70-14,No
Honda,fourtrax foreman 4x4,2020,Atv,NA,518,NA,NA,Single Cylinder,Four-Stroke,5-Speed,96,71.5,14.76,Overhead Valves (Ohv),Liquid,Shaft Drive,288.5,1270,869,25/8-12,25/10-12,No
Honda,fourtrax foreman rubicon 4x4,2020,Atv,NA,518,NA,NA,Single Cylinder,Four-Stroke,5-Speed,92,71.5,14.76,Overhead Valves (Ohv),Liquid,Shaft Drive,317.5,1295,909,25/8-12,25/8-12,No
Honda,fourtrax rancher,2020,Atv,NA,420,56.3,NA,Single Cylinder,Four-Stroke,5-Speed,86.5,71.5,14.76,Overhead Valves (Ohv),Liquid,Shaft Drive,NA,1270,856,24/8-12,24/10-11,No
Honda,fourtrax recon,2020,Atv,NA,229,NA,NA,Single Cylinder,Four-Stroke,5-Speed,68.5,62.2,9.08,Overhead Valves (Ohv),Air,Shaft Drive,NA,1130,792,22/7-11,22/10-9,No
Honda,fourtrax rincon,2020,Atv,NA,675,NA,NA,Single Cylinder,Four-Stroke,3-Speed,102,82.6,16.65,Overhead Valves (Ohv),Liquid,Shaft Drive,298,1290,876,25/8-12,25/10-12,No
Honda,fury,2020,Custom / Cruiser,3.6,1312,NA,89.5,V2,Four-Stroke,5-Speed,89.5,104.3,12.87,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1808,683,90/90-21,200/50-18,No
Honda,gl1800 gold wing,2020,Touring,3.4,1833,124,170,Six Cylinder Boxer,Four-Stroke,6-Speed,73,73,21.1,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1695,745,130/70-R18,200/55-R16,No
Honda,gold wing,2020,Touring,NA,1833,118,167,Six Cylinder Boxer,Four-Stroke,6-Speed,73,73,21.01,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1694,744,130/70-18,200/55-16,No
Honda,gold wing automatic dct,2020,Touring,NA,1833,118,167,Six Cylinder Boxer,Four-Stroke,7-Speed,73,73,21.01,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1694,744,130/70-18,200/55-16,No
Honda,gold wing tour,2020,Touring,3.6,1833,118,167,Six Cylinder Boxer,Four-Stroke,6-Speed,73,73,21.01,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1694,744,130/70-18,200/55-16,No
Honda,gold wing tour airbag automatic dct,2020,Touring,NA,1833,118,167,Six Cylinder Boxer,Four-Stroke,7-Speed,73,73,21.01,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1694,744,130/70-18,200/55-16,No
Honda,gold wing tour automatic dct,2020,Touring,NA,1833,118,167,Six Cylinder Boxer,Four-Stroke,7-Speed,73,73,21.01,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1694,744,130/70-18,200/55-16,No
Honda,grom,2020,Sport,NA,124.9,NA,NA,Single Cylinder,Four-Stroke,4-Speed,52.4,57.9,5.49,Single Overhead Cams (Sohc),Air,Chain,NA,1199,762,120/70-12,130/70-12,No
Honda,integra,2020,Scooter,NA,745,54,68,Twin,Four-Stroke,6-Speed,77,80,14.1,Single Overhead Cams (Sohc),Liquid,Chain,NA,1525,790,120/70-ZR17,160/60-ZR17,No
Honda,metropolitan,2020,Scooter,NA,49,NA,NA,Single Cylinder,Four-Stroke,Automatic,NA,NA,4.54,NA,NA,Belt,NA,1181,719,80/100-10,80/100-10,No
Honda,monkey,2020,Allround,3.4,124.9,NA,NA,Single Cylinder,Four-Stroke,4-Speed,52.4,57.9,5.68,Single Overhead Cams (Sohc),Air,Chain,NA,1156,777,120/80-12,130/80-12,No
Honda,montesa cota 301rr,2020,Trial,NA,298,NA,NA,Single Cylinder,Four-Stroke,5-Speed,81.5,57.2,1.89,Single Overhead Cams (Sohc),Liquid,Chain,73,1321,678,80/100-21,120/100-R18,No
Honda,montesa cota 4rt260,2020,Trial,NA,259,NA,NA,Single Cylinder,Four-Stroke,5-Speed,78,54.2,2,Single Overhead Cams (Sohc),Liquid,Chain,NA,1321,650,2.75-21,4.00-18,No
Honda,mw110,2020,Scooter,NA,108,NA,NA,Single Cylinder,Four-Stroke,Automatic,50,55,10,Overhead Cams (Ohc),Air,Belt,NA,1280,710,90/90-12,110/80-10,No
Honda,nc750x,2020,Super Motard,3.5,745,54,68,Twin,Four-Stroke,6-Speed,77,80,14.1,Single Overhead Cams (Sohc),Liquid,Chain,NA,1534,830,120/70-ZR17,160/60-ZR17,No
Honda,nsc110 dio,2020,Scooter,NA,108,8,8.7,Single Cylinder,Four-Stroke,Automatic,50,55.1,5.3,Overhead Cams (Ohc),Air,Belt,NA,1255,750,80/90-14,90/90-14,No
Honda,pcx150,2020,Scooter,NA,149,NA,NA,Single Cylinder,Four-Stroke,Automatic,57.3,57.9,7.95,Single Overhead Cams (Sohc),Liquid,Belt,NA,1316,765,100/80-14,120/70-14,No
Honda,rebel 300,2020,Custom / Cruiser,3.4,286,NA,NA,Single Cylinder,Four-Stroke,6-Speed,76,63,11.17,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1491,691,130/90-16,150/80-16,No
Honda,rebel 500,2020,Sport,3.6,471,46.9,43,Twin,Four-Stroke,6-Speed,67,66.8,11.2,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1488,690,130/90-16,150/80-16,Yes
Honda,ruckus,2020,Scooter,NA,49,NA,NA,Single Cylinder,Four-Stroke,Automatic,37.8,44,4.92,NA,Liquid,Belt,NA,1265,734,120/90-10,130/90-10,No
Honda,sh125i,2020,Scooter,NA,124.9,12,11.5,Single Cylinder,Four-Stroke,Automatic,52.4,57.9,7.5,Single Overhead Cams (Sohc),Liquid,Belt,123,1340,799,100/80-16,120/80-16,No
Honda,sh150i,2020,Scooter,3,153,14.7,14,Single Cylinder,Four-Stroke,Automatic,57.3,57.9,7.5,Overhead Cams (Ohc),Liquid,Belt,129,1340,799,100/80-16,120/80-16,No
Honda,shadow aero,2020,Custom / Cruiser,3,745,NA,NA,V2,Four-Stroke,5-Speed,79,76,14,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1638,658,120/90-17,160/80-15,No
Honda,shadow phantom,2020,Custom / Cruiser,3.3,745,NA,NA,V2,Four-Stroke,5-Speed,79,76,14,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1641,655,120/90-17,160/80-15,No
Honda,shine,2020,Allround,NA,124.7,10.1,10.5,Single Cylinder,Four-Stroke,4-Speed,52.4,67.9,10.5,Overhead Cams (Ohc),Air,Chain,NA,1266,NA,80/100-18,80/100-18,No
Honda,super cub c125,2020,Scooter,3.7,124.9,NA,NA,Single Cylinder,Four-Stroke,4-Speed,52.4,57.9,3.79,Single Overhead Cams (Sohc),Air,Belt,NA,1225,780,70/90-17,80/90-17,No
Honda,trx250x,2020,Atv,NA,229,NA,NA,Single Cylinder,Four-Stroke,5-Speed,68.5,62.2,9.46,Overhead Valves (Ohv),Air,Shaft Drive,NA,1125,798,22/7-10,22/10-9,No
Honda,trx90x,2020,Atv,NA,86,NA,NA,Single Cylinder,Four-Stroke,4-Speed,47,49.5,6.43,Single Overhead Cams (Sohc),Air,Chain,NA,983,660,20/7-8,19/8-8,No
Honda,vfr1200x,2020,Sport Touring,3.9,1237,127,126,V4,Four-Stroke,6-Speed,81,60,21.5,Single Overhead Cams (Sohc),Liquid,Shaft Drive,NA,1595,850,110/80-R19,150/70-R17,No
Honda,vfr800f,2020,Sport Touring,NA,782,104,75,V4,Four-Stroke,6-Speed,72,48,21.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1460,789,120/70-ZR17,180/55-ZR17,No
Honda,vfr800x,2020,Sport Touring,3.5,782,107,77,V4,Four-Stroke,6-Speed,72,48,20.8,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1475,815,120/70-ZR17,180/55-ZR17,No
Honda,x-adv,2020,Allround,NA,745,54,68,V2,Four-Stroke,6-Speed,77,80,13,Single Overhead Cams (Sohc),Liquid,Chain,NA,1590,820,120/70-R17,160/60-R15,No
Honda,xr650l,2020,Enduro / Offroad,3.2,644,NA,NA,Single Cylinder,Four-Stroke,5-Speed,100,82,10.6,Single Overhead Cams (Sohc),Air,Chain,NA,1455,940,3.00-21,4.60-18,No
Husqvarna,701 enduro,2020,Enduro / Offroad,3.4,692.7,73.8,67,Single Cylinder,Four-Stroke,6-Speed,105,80,13,Single Overhead Cams (Sohc),Liquid,Chain,145,1504,920,90/90-21,140/90-18,Yes
Husqvarna,701 supermoto,2020,Super Motard,NA,692.7,74,NA,Single Cylinder,Four-Stroke,6-Speed,105,80,13,Single Overhead Cams (Sohc),Liquid,Chain,147,1504,890,NA,NA,Yes
Husqvarna,ee 5,2020,"Minibike, Cross",NA,NA,4,13.8,Electric,Electric,NA,NA,NA,NA,NA,Air,Chain,NA,NA,665,NA,NA,No
Husqvarna,fc 250,2020,Cross / Motocross,NA,249.9,46,NA,Single Cylinder,Four-Stroke,5-Speed,78,52.3,7,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,99.5,1482,950,90/90-21,140/90-18,No
Husqvarna,fc 350,2020,Cross / Motocross,NA,349.7,58,NA,Single Cylinder,Four-Stroke,5-Speed,88,57.5,7,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,100,1485,950,90/90-21,140/90-18,No
Husqvarna,fc 450 rockstar edition,2020,Cross / Motocross,NA,449.9,63,NA,Single Cylinder,Four-Stroke,5-Speed,95,63.4,7,Single Overhead Cams (Sohc),Liquid,Chain,101,1485,950,90/90-21,140/90-18,No
Husqvarna,fe 350,2020,Enduro / Offroad,NA,349.7,NA,NA,Single Cylinder,Four-Stroke,6-Speed,88,57.5,8.2,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,106.8,1482,950,90/90-21,140/80-18,No
Husqvarna,fe 350s,2020,Enduro / Offroad,NA,349.7,NA,NA,Single Cylinder,Four-Stroke,6-Speed,88,57.5,8.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,106.8,1482,950,90/90-21,140/80-18,No
Husqvarna,fe 501,2020,Enduro / Offroad,NA,510.9,NA,NA,Single Cylinder,Four-Stroke,6-Speed,95,72,8.2,Single Overhead Cams (Sohc),Liquid,Chain,108.4,1482,950,90/90-21,140/80-18,No
Husqvarna,fe 501s,2020,Enduro / Offroad,3.6,510.9,NA,NA,Single Cylinder,Four-Stroke,6-Speed,95,72,8.2,Single Overhead Cams (Sohc),Liquid,Chain,108.4,1482,950,90/90-21,140/80-18,No
Husqvarna,fs 450,2020,Super Motard,3.5,449.9,63,NA,Single Cylinder,Four-Stroke,5-Speed,95,63.4,7,Single Overhead Cams (Sohc),Liquid,Chain,102.8,1475,890,90/90-17,140/90-17,No
Husqvarna,fx 350,2020,Enduro / Offroad,NA,349.7,58,NA,Single Cylinder,Four-Stroke,6-Speed,88,57.5,8.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,100.6,1482,950,90/90-21,140/80-18,No
Husqvarna,fx 450,2020,Enduro / Offroad,NA,449.9,63,NA,Single Cylinder,Four-Stroke,5-Speed,95,63.4,8.5,Single Overhead Cams (Sohc),Liquid,Chain,101.6,1482,950,90/90-21,140/80-18,No
Husqvarna,svartpilen 401,2020,Allround,3.7,373,43,37,Single Cylinder,Four-Stroke,6-Speed,89,60,9.5,NA,Liquid,Chain,152,1357,835,110/70-R17,150/60-R17,Yes
Husqvarna,svartpilen 701,2020,Prototype / Concept Model,NA,692.7,75,74,Single Cylinder,Four-Stroke,6-Speed,105,80,12,NA,Liquid,Chain,161,NA,NA,NA,NA,Yes
Husqvarna,tc 125,2020,Cross / Motocross,NA,124.8,40,NA,Single Cylinder,Two-Stroke,6-Speed,54,54.5,8,NA,Liquid,Chain,87.5,1485,950,80/100-21,120/90-18,No
Husqvarna,tc 250,2020,Cross / Motocross,NA,249,NA,NA,Single Cylinder,Two-Stroke,5-Speed,66.4,72,8,NA,Liquid,Chain,96,1495,950,80/100-21,120/90-19,No
Husqvarna,tc 50,2020,Cross / Motocross,NA,49,NA,NA,Single Cylinder,Two-Stroke,Automatic,39.5,40,2.3,NA,Liquid,Chain,41.5,1032,684,NA,NA,No
Husqvarna,te 150i,2020,Enduro / Offroad,NA,144,NA,NA,Single Cylinder,Two-Stroke,6-Speed,58,54.4,8.5,NA,Liquid,Chain,99.6,1471,950,90/90-21,120/80-18,No
